path	dropped_lines	base_upstream_blob	accepted_candidate_blob	accepted_delta	accepted_commits	disposition
src/auto-reply/reply/get-reply.fast-path.test.ts	1	0c26965562d25648727a48faf47c3e83df4bb096	a9593560b0bc9bddc47fdd6cb25bab5ca26e25fc	+10/-10	2cf1c4dba1a:Merge upstream main into continuation assembly|3b33188c6d4:merge: absorb upstream/main into continuation assembly|ca5a25affc9:Merge upstream/main (cb50289e283) into 1172 continuation assembly|10bb430d824:test(ci): isolate gate session stores	No current-upstream hunk exists: UPSTREAM:path equals OLD_MERGE_BASE:path at 0c26965562d25648727a48faf47c3e83df4bb096. CANDIDATE preserves accepted SOURCE blob a9593560b0bc9bddc47fdd6cb25bab5ca26e25fc; the accepted +10/-10 overlay from 2cf1c4dba1a:Merge upstream main into continuation assembly|3b33188c6d4:merge: absorb upstream/main into continuation assembly|ca5a25affc9:Merge upstream/main (cb50289e283) into 1172 continuation assembly|10bb430d824:test(ci): isolate gate session stores supersedes the 1-line post-PR set candidate. No upstream restoration applies in this cure.
src/auto-reply/reply/get-reply.ts	2	2847028f666940a08989758d07a3e2a5f536b8c1	b270e91cbd2c5a5e345208e5f8c37d4604c4850c	+6/-3	b5f1960fd4d:merge: backmerge frozen upstream into continuation|2cf1c4dba1a:Merge upstream main into continuation assembly|f2cc523f491:Merge upstream eb63cb148 into continuation assembly|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|98448a6f6df:Merge upstream/main into 1172 continuation assembly|ca5a25affc9:Merge upstream/main (cb50289e283) into 1172 continuation assembly|9ed7fd20b49:merge: absorb upstream cc48aef into continuation assembly|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|726f4e2f9cc:Merge upstream after post-666 corrections|bae7eae11ab:Merge upstream/main into post-666 assembly candidate|672bd50a7dc:Merge upstream 692310de into continuation assembly|81930ccd5e2:merge: absorb upstream through 444fd4b for #1172|4c235d8c199:merge: absorb upstream runtime drift for #1172|b97ac9c852a:Merge upstream 53d600a into #1184 continuation candidate|228da670830:merge: absorb upstream lifecycle and cron ownership into assembly|d6ac137b148:Merge upstream c46cc1e2 into absorb branch|a05d8a41a26:merge: absorb frozen upstream for #1172|c15743f18b6:temporary exact-tree LOC comparison|83d0eba67f0:Merge remote-tracking branch 'upstream/main' into scribe/20260709/1172-status-row-assembly|7043b6f9a0d:Merge upstream/main into 1172 status row assembly|60cb154e3b4:Merge upstream/main into #1172 assembly|9fda5241278:Merge remote-tracking branch 'upstream/main' into scribe/20260704/assembly-upstream-drift-backmerge|5503bd986c2:Merge remote-tracking branch 'upstream/main' into scribe/20260704/assembly-upstream-drift-backmerge|d3cfdf2dbf5:merge: absorb upstream main after 1159 fold|bdd3cfd038b:Merge remote-tracking branch 'upstream/main' into frond-scribe/20260628/assembly-continuation-drift-absorb|f27e2483608:Merge upstream/main into assembly-continuation-followons|900fcc9d961:Merge upstream/main 2ea0e8807a (drift re-absorb #8 — restore mergeability)|cd255b3d6db:Merge upstream/main 2ce4a748 (drift re-absorb #6) + #1229 surface-budget pin|d04ab6c5567:Merge upstream/main 190ca52882 (drift re-absorb #4) + prune stale deadcode allowlist|f05c7cb92d5:WIP dc2: merge upstream d89ab2c014 onto 077b261dd8 — agent-runner-execution.ts resolved (version-A, scout-confirmed); 5 files conflict-marked for prince byte-check|d2c7457b3ba:merge: drift-cure back-merge upstream/main into assembly-drift-cure (#999 post-cleanse)|d118c435610:Merge remote-tracking branch 'upstream/main' into frond-scribe/20260611/drift-preview-990|e44f0a47486:fix: harden durable continue_work parity edges	No current-upstream hunk exists: UPSTREAM:path equals OLD_MERGE_BASE:path at 2847028f666940a08989758d07a3e2a5f536b8c1. CANDIDATE preserves accepted SOURCE blob b270e91cbd2c5a5e345208e5f8c37d4604c4850c; the accepted +6/-3 overlay from b5f1960fd4d:merge: backmerge frozen upstream into continuation|2cf1c4dba1a:Merge upstream main into continuation assembly|f2cc523f491:Merge upstream eb63cb148 into continuation assembly|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|98448a6f6df:Merge upstream/main into 1172 continuation assembly|ca5a25affc9:Merge upstream/main (cb50289e283) into 1172 continuation assembly|9ed7fd20b49:merge: absorb upstream cc48aef into continuation assembly|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|726f4e2f9cc:Merge upstream after post-666 corrections|bae7eae11ab:Merge upstream/main into post-666 assembly candidate|672bd50a7dc:Merge upstream 692310de into continuation assembly|81930ccd5e2:merge: absorb upstream through 444fd4b for #1172|4c235d8c199:merge: absorb upstream runtime drift for #1172|b97ac9c852a:Merge upstream 53d600a into #1184 continuation candidate|228da670830:merge: absorb upstream lifecycle and cron ownership into assembly|d6ac137b148:Merge upstream c46cc1e2 into absorb branch|a05d8a41a26:merge: absorb frozen upstream for #1172|c15743f18b6:temporary exact-tree LOC comparison|83d0eba67f0:Merge remote-tracking branch 'upstream/main' into scribe/20260709/1172-status-row-assembly|7043b6f9a0d:Merge upstream/main into 1172 status row assembly|60cb154e3b4:Merge upstream/main into #1172 assembly|9fda5241278:Merge remote-tracking branch 'upstream/main' into scribe/20260704/assembly-upstream-drift-backmerge|5503bd986c2:Merge remote-tracking branch 'upstream/main' into scribe/20260704/assembly-upstream-drift-backmerge|d3cfdf2dbf5:merge: absorb upstream main after 1159 fold|bdd3cfd038b:Merge remote-tracking branch 'upstream/main' into frond-scribe/20260628/assembly-continuation-drift-absorb|f27e2483608:Merge upstream/main into assembly-continuation-followons|900fcc9d961:Merge upstream/main 2ea0e8807a (drift re-absorb #8 — restore mergeability)|cd255b3d6db:Merge upstream/main 2ce4a748 (drift re-absorb #6) + #1229 surface-budget pin|d04ab6c5567:Merge upstream/main 190ca52882 (drift re-absorb #4) + prune stale deadcode allowlist|f05c7cb92d5:WIP dc2: merge upstream d89ab2c014 onto 077b261dd8 — agent-runner-execution.ts resolved (version-A, scout-confirmed); 5 files conflict-marked for prince byte-check|d2c7457b3ba:merge: drift-cure back-merge upstream/main into assembly-drift-cure (#999 post-cleanse)|d118c435610:Merge remote-tracking branch 'upstream/main' into frond-scribe/20260611/drift-preview-990|e44f0a47486:fix: harden durable continue_work parity edges supersedes the 2-line post-PR set candidate. No upstream restoration applies in this cure.
src/auto-reply/reply/reply-state.test.ts	1	fe30b2755ff1989020cf1a86cd01fab49bcd0975	9d41b49db17a41cf7630da587dcecd6d8e4a2bc0	+9/-2	2cf1c4dba1a:Merge upstream main into continuation assembly|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|a316a17ca0d:merge: absorb upstream/main drift and follow the session-path renames|f42b15e94aa:Merge upstream/main (8fdf7570a17) into 1172 continuation assembly|d7b6ac70e5b:Merge upstream main through c5d00cb|9ed7fd20b49:merge: absorb upstream cc48aef into continuation assembly|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|c15743f18b6:temporary exact-tree LOC comparison|1192886f766:Merge upstream/main through ef196b68b48 into #1172 candidate|83d0eba67f0:Merge remote-tracking branch 'upstream/main' into scribe/20260709/1172-status-row-assembly|0577934b467:Merge remote-tracking branch 'upstream/main' into drift-correct-20260610|7dcc9d578ca:Back-merge upstream/main (ebb9c6a013) into continuation candidate e66dc63f (history-preserving)|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream	No current-upstream hunk exists: UPSTREAM:path equals OLD_MERGE_BASE:path at fe30b2755ff1989020cf1a86cd01fab49bcd0975. CANDIDATE preserves accepted SOURCE blob 9d41b49db17a41cf7630da587dcecd6d8e4a2bc0; the accepted +9/-2 overlay from 2cf1c4dba1a:Merge upstream main into continuation assembly|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|a316a17ca0d:merge: absorb upstream/main drift and follow the session-path renames|f42b15e94aa:Merge upstream/main (8fdf7570a17) into 1172 continuation assembly|d7b6ac70e5b:Merge upstream main through c5d00cb|9ed7fd20b49:merge: absorb upstream cc48aef into continuation assembly|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|c15743f18b6:temporary exact-tree LOC comparison|1192886f766:Merge upstream/main through ef196b68b48 into #1172 candidate|83d0eba67f0:Merge remote-tracking branch 'upstream/main' into scribe/20260709/1172-status-row-assembly|0577934b467:Merge remote-tracking branch 'upstream/main' into drift-correct-20260610|7dcc9d578ca:Back-merge upstream/main (ebb9c6a013) into continuation candidate e66dc63f (history-preserving)|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream supersedes the 1-line post-PR set candidate. No upstream restoration applies in this cure.
src/auto-reply/reply/session-init-conflict-retry.ts	11	b8fc2adc842a33b7de17c149bf21a188a1c73096	aa6b24a994e0037063f7dd73106edd9d5802c210	+14/-11	b6842092148:fix: stabilize 1184 GATES integration repairs	No current-upstream hunk exists: UPSTREAM:path equals OLD_MERGE_BASE:path at b8fc2adc842a33b7de17c149bf21a188a1c73096. CANDIDATE preserves accepted SOURCE blob aa6b24a994e0037063f7dd73106edd9d5802c210; the accepted +14/-11 overlay from b6842092148:fix: stabilize 1184 GATES integration repairs supersedes the 11-line post-PR set candidate. No upstream restoration applies in this cure.
src/auto-reply/reply/session-system-events.ts	20	2434e19c10db98b5c8d40c84aacb3bc4ac27f417	9df57847902ea1ebe612ab8426e875e5da219fe5	+526/-22	ff3e0dd6337:Repair frozen upstream merge unions|a316a17ca0d:merge: absorb upstream/main drift and follow the session-path renames|5df9d96eb8f:style: oxfmt the four files hand-edited during conflict resolution|ca5a25affc9:Merge upstream/main (cb50289e283) into 1172 continuation assembly|a978cc7bf8a:merge: absorb upstream and close post-039 CI failures|47c4169ea92:fix(continuation): close the last three F1 replay/duplication gaps|59bbfcffce0:fix(continuation): settle the terminal notice at turn adoption, not preparation|726f4e2f9cc:Merge upstream after post-666 corrections|7d344c03948:fix(ci): avoid treating metadata key as env var|1e96338ac70:refactor(infra): split session delivery codec|ab86369d07b:fix(continuation): close delegate return review gaps|8e55bfda61c:fix(continuation): make delegate returns crash safe|18e02c2b5b3:fix(continuation): add managed delegate return claims|672bd50a7dc:Merge upstream 692310de into continuation assembly|939e5a6a748:fix(continuation): harden wake routing and stream stripping|55f44f1d841:fix(gates): restore absorbed integration contracts	No current-upstream hunk exists: UPSTREAM:path equals OLD_MERGE_BASE:path at 2434e19c10db98b5c8d40c84aacb3bc4ac27f417. CANDIDATE preserves accepted SOURCE blob 9df57847902ea1ebe612ab8426e875e5da219fe5; the accepted +526/-22 overlay from ff3e0dd6337:Repair frozen upstream merge unions|a316a17ca0d:merge: absorb upstream/main drift and follow the session-path renames|5df9d96eb8f:style: oxfmt the four files hand-edited during conflict resolution|ca5a25affc9:Merge upstream/main (cb50289e283) into 1172 continuation assembly|a978cc7bf8a:merge: absorb upstream and close post-039 CI failures|47c4169ea92:fix(continuation): close the last three F1 replay/duplication gaps|59bbfcffce0:fix(continuation): settle the terminal notice at turn adoption, not preparation|726f4e2f9cc:Merge upstream after post-666 corrections|7d344c03948:fix(ci): avoid treating metadata key as env var|1e96338ac70:refactor(infra): split session delivery codec|ab86369d07b:fix(continuation): close delegate return review gaps|8e55bfda61c:fix(continuation): make delegate returns crash safe|18e02c2b5b3:fix(continuation): add managed delegate return claims|672bd50a7dc:Merge upstream 692310de into continuation assembly|939e5a6a748:fix(continuation): harden wake routing and stream stripping|55f44f1d841:fix(gates): restore absorbed integration contracts supersedes the 20-line post-PR set candidate. No upstream restoration applies in this cure.
src/auto-reply/reply/session-updates.ts	4	091fa59a468688cc92567d189a0243585f3624ec	fbf68b77de7f9c3406e1a603f6b027a33377e4eb	+12/-4	2cf1c4dba1a:Merge upstream main into continuation assembly|f2cc523f491:Merge upstream eb63cb148 into continuation assembly|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|7464b874e55:merge: absorb upstream/main drift|d7b6ac70e5b:Merge upstream main through c5d00cb|9ed7fd20b49:merge: absorb upstream cc48aef into continuation assembly|427f2ed24cc:fix(compaction): preserve rollover session identity|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|bae7eae11ab:Merge upstream/main into post-666 assembly candidate|672bd50a7dc:Merge upstream 692310de into continuation assembly|c15743f18b6:temporary exact-tree LOC comparison|83d0eba67f0:Merge remote-tracking branch 'upstream/main' into scribe/20260709/1172-status-row-assembly|166eaaa9bcb:Merge upstream/main into 1172 status row assembly|6339671f8df:Merge upstream/main into #1172 safe assembly|5503bd986c2:Merge remote-tracking branch 'upstream/main' into scribe/20260704/assembly-upstream-drift-backmerge|f27e2483608:Merge upstream/main into assembly-continuation-followons|ca02cd2e616:Merge upstream/main into assembly — absorb 1361-commit drift for PR #85651 currency|f05c7cb92d5:WIP dc2: merge upstream d89ab2c014 onto 077b261dd8 — agent-runner-execution.ts resolved (version-A, scout-confirmed); 5 files conflict-marked for prince byte-check|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream	No current-upstream hunk exists: UPSTREAM:path equals OLD_MERGE_BASE:path at 091fa59a468688cc92567d189a0243585f3624ec. CANDIDATE preserves accepted SOURCE blob fbf68b77de7f9c3406e1a603f6b027a33377e4eb; the accepted +12/-4 overlay from 2cf1c4dba1a:Merge upstream main into continuation assembly|f2cc523f491:Merge upstream eb63cb148 into continuation assembly|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|7464b874e55:merge: absorb upstream/main drift|d7b6ac70e5b:Merge upstream main through c5d00cb|9ed7fd20b49:merge: absorb upstream cc48aef into continuation assembly|427f2ed24cc:fix(compaction): preserve rollover session identity|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|bae7eae11ab:Merge upstream/main into post-666 assembly candidate|672bd50a7dc:Merge upstream 692310de into continuation assembly|c15743f18b6:temporary exact-tree LOC comparison|83d0eba67f0:Merge remote-tracking branch 'upstream/main' into scribe/20260709/1172-status-row-assembly|166eaaa9bcb:Merge upstream/main into 1172 status row assembly|6339671f8df:Merge upstream/main into #1172 safe assembly|5503bd986c2:Merge remote-tracking branch 'upstream/main' into scribe/20260704/assembly-upstream-drift-backmerge|f27e2483608:Merge upstream/main into assembly-continuation-followons|ca02cd2e616:Merge upstream/main into assembly — absorb 1361-commit drift for PR #85651 currency|f05c7cb92d5:WIP dc2: merge upstream d89ab2c014 onto 077b261dd8 — agent-runner-execution.ts resolved (version-A, scout-confirmed); 5 files conflict-marked for prince byte-check|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream supersedes the 4-line post-PR set candidate. No upstream restoration applies in this cure.
src/auto-reply/reply/session.test.ts	1	813c8ca9e6450f9b7d9874f87125138c1509752d	9bc5b95d78e50f7c16393b907551e53aa95a5a90	+17/-2	b5f1960fd4d:merge: backmerge frozen upstream into continuation|2cf1c4dba1a:Merge upstream main into continuation assembly|6be6484bd9f:fix: close continuation gate debt|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|3b33188c6d4:merge: absorb upstream/main into continuation assembly|90b055341a1:Merge upstream/main into the continuation assembly candidate|a7ef03177e0:Merge remote-tracking branch 'upstream/main' into scribe/20260809/backmerge-upstream|ca5a25affc9:Merge upstream/main (cb50289e283) into 1172 continuation assembly|d7b6ac70e5b:Merge upstream main through c5d00cb|164351fe76c:merge: absorb final frozen upstream for WO-1217|55fb755bebb:merge: absorb frozen upstream for WO-1217|68358363287:Merge frozen upstream acf28495 into 1172 status-row assembly|2615e52048d:merge(1205): absorb current upstream f9207db3 into continuation base 4c5bd846|9ed7fd20b49:merge: absorb upstream cc48aef into continuation assembly|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|bae7eae11ab:Merge upstream/main into post-666 assembly candidate|672bd50a7dc:Merge upstream 692310de into continuation assembly|0ff0add5e40:merge: absorb upstream through 025e6cee for #1172|4c235d8c199:merge: absorb upstream runtime drift for #1172|b97ac9c852a:Merge upstream 53d600a into #1184 continuation candidate|228da670830:merge: absorb upstream lifecycle and cron ownership into assembly|a05d8a41a26:merge: absorb frozen upstream for #1172|c15743f18b6:temporary exact-tree LOC comparison|1192886f766:Merge upstream/main through ef196b68b48 into #1172 candidate|4828d51f9fd:merge: absorb upstream main through a4cc24d113|83d0eba67f0:Merge remote-tracking branch 'upstream/main' into scribe/20260709/1172-status-row-assembly|7043b6f9a0d:Merge upstream/main into 1172 status row assembly|a9ea8e596e7:Backmerge upstream main into assembly after splay prune|ff1dea44344:Merge upstream/main into assembly drift branch|5503bd986c2:Merge remote-tracking branch 'upstream/main' into scribe/20260704/assembly-upstream-drift-backmerge|c8ff54907c6:Merge origin/main into assembly continuation branch|78d31449a23:merge: absorb upstream main into continuation assembly|5dfa96c9346:Merge remote-tracking branch 'upstream/main' into frond-scribe/20260624/assembly-continuation-followons|ba9778fa570:Merge upstream/main into assembly-continuation-followons|f27e2483608:Merge upstream/main into assembly-continuation-followons|cd255b3d6db:Merge upstream/main 2ce4a748 (drift re-absorb #6) + #1229 surface-budget pin|cfd63895c92:merge: resync presentation onto upstream/main ce763e6ec9|2e584ac4bea:merge: sync upstream/main (3d05da9a54) into drift-corrected tip; reconcile 6 conflicts|f05c7cb92d5:WIP dc2: merge upstream d89ab2c014 onto 077b261dd8 — agent-runner-execution.ts resolved (version-A, scout-confirmed); 5 files conflict-marked for prince byte-check|d2c7457b3ba:merge: drift-cure back-merge upstream/main into assembly-drift-cure (#999 post-cleanse)|b1d6240ffcf:Merge remote-tracking branch 'upstream/main' into frond-scribe/20260612/drift-correct-990-v4|d118c435610:Merge remote-tracking branch 'upstream/main' into frond-scribe/20260611/drift-preview-990|0577934b467:Merge remote-tracking branch 'upstream/main' into drift-correct-20260610|f3f9fcceaeb:Back-merge upstream/main (bf89552) into assembly-token-wiring drift-correct|7dcc9d578ca:Back-merge upstream/main (ebb9c6a013) into continuation candidate e66dc63f (history-preserving)|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream	No current-upstream hunk exists: UPSTREAM:path equals OLD_MERGE_BASE:path at 813c8ca9e6450f9b7d9874f87125138c1509752d. CANDIDATE preserves accepted SOURCE blob 9bc5b95d78e50f7c16393b907551e53aa95a5a90; the accepted +17/-2 overlay from b5f1960fd4d:merge: backmerge frozen upstream into continuation|2cf1c4dba1a:Merge upstream main into continuation assembly|6be6484bd9f:fix: close continuation gate debt|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|3b33188c6d4:merge: absorb upstream/main into continuation assembly|90b055341a1:Merge upstream/main into the continuation assembly candidate|a7ef03177e0:Merge remote-tracking branch 'upstream/main' into scribe/20260809/backmerge-upstream|ca5a25affc9:Merge upstream/main (cb50289e283) into 1172 continuation assembly|d7b6ac70e5b:Merge upstream main through c5d00cb|164351fe76c:merge: absorb final frozen upstream for WO-1217|55fb755bebb:merge: absorb frozen upstream for WO-1217|68358363287:Merge frozen upstream acf28495 into 1172 status-row assembly|2615e52048d:merge(1205): absorb current upstream f9207db3 into continuation base 4c5bd846|9ed7fd20b49:merge: absorb upstream cc48aef into continuation assembly|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|bae7eae11ab:Merge upstream/main into post-666 assembly candidate|672bd50a7dc:Merge upstream 692310de into continuation assembly|0ff0add5e40:merge: absorb upstream through 025e6cee for #1172|4c235d8c199:merge: absorb upstream runtime drift for #1172|b97ac9c852a:Merge upstream 53d600a into #1184 continuation candidate|228da670830:merge: absorb upstream lifecycle and cron ownership into assembly|a05d8a41a26:merge: absorb frozen upstream for #1172|c15743f18b6:temporary exact-tree LOC comparison|1192886f766:Merge upstream/main through ef196b68b48 into #1172 candidate|4828d51f9fd:merge: absorb upstream main through a4cc24d113|83d0eba67f0:Merge remote-tracking branch 'upstream/main' into scribe/20260709/1172-status-row-assembly|7043b6f9a0d:Merge upstream/main into 1172 status row assembly|a9ea8e596e7:Backmerge upstream main into assembly after splay prune|ff1dea44344:Merge upstream/main into assembly drift branch|5503bd986c2:Merge remote-tracking branch 'upstream/main' into scribe/20260704/assembly-upstream-drift-backmerge|c8ff54907c6:Merge origin/main into assembly continuation branch|78d31449a23:merge: absorb upstream main into continuation assembly|5dfa96c9346:Merge remote-tracking branch 'upstream/main' into frond-scribe/20260624/assembly-continuation-followons|ba9778fa570:Merge upstream/main into assembly-continuation-followons|f27e2483608:Merge upstream/main into assembly-continuation-followons|cd255b3d6db:Merge upstream/main 2ce4a748 (drift re-absorb #6) + #1229 surface-budget pin|cfd63895c92:merge: resync presentation onto upstream/main ce763e6ec9|2e584ac4bea:merge: sync upstream/main (3d05da9a54) into drift-corrected tip; reconcile 6 conflicts|f05c7cb92d5:WIP dc2: merge upstream d89ab2c014 onto 077b261dd8 — agent-runner-execution.ts resolved (version-A, scout-confirmed); 5 files conflict-marked for prince byte-check|d2c7457b3ba:merge: drift-cure back-merge upstream/main into assembly-drift-cure (#999 post-cleanse)|b1d6240ffcf:Merge remote-tracking branch 'upstream/main' into frond-scribe/20260612/drift-correct-990-v4|d118c435610:Merge remote-tracking branch 'upstream/main' into frond-scribe/20260611/drift-preview-990|0577934b467:Merge remote-tracking branch 'upstream/main' into drift-correct-20260610|f3f9fcceaeb:Back-merge upstream/main (bf89552) into assembly-token-wiring drift-correct|7dcc9d578ca:Back-merge upstream/main (ebb9c6a013) into continuation candidate e66dc63f (history-preserving)|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream supersedes the 1-line post-PR set candidate. No upstream restoration applies in this cure.
src/auto-reply/tokens.test.ts	8	ad828c62878518fa0e8cce7836bedd434385d3ee	0da52741a72575b3d9a537ee54a582caceafc510	+51/-9	726f4e2f9cc:Merge upstream after post-666 corrections|28903525687:refactor(auto-reply): move continuation parser to signal owner|03899c6a484:fix(continuation): trust only internal trace context|ff1dea44344:Merge upstream/main into assembly drift branch|d3cfdf2dbf5:merge: absorb upstream main after 1159 fold|cfd63895c92:merge: resync presentation onto upstream/main ce763e6ec9|7dcc9d578ca:Back-merge upstream/main (ebb9c6a013) into continuation candidate e66dc63f (history-preserving)|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream	No current-upstream hunk exists: UPSTREAM:path equals OLD_MERGE_BASE:path at ad828c62878518fa0e8cce7836bedd434385d3ee. CANDIDATE preserves accepted SOURCE blob 0da52741a72575b3d9a537ee54a582caceafc510; the accepted +51/-9 overlay from 726f4e2f9cc:Merge upstream after post-666 corrections|28903525687:refactor(auto-reply): move continuation parser to signal owner|03899c6a484:fix(continuation): trust only internal trace context|ff1dea44344:Merge upstream/main into assembly drift branch|d3cfdf2dbf5:merge: absorb upstream main after 1159 fold|cfd63895c92:merge: resync presentation onto upstream/main ce763e6ec9|7dcc9d578ca:Back-merge upstream/main (ebb9c6a013) into continuation candidate e66dc63f (history-preserving)|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream supersedes the 8-line post-PR set candidate. No upstream restoration applies in this cure.
src/cli/gateway-cli/run.option-collisions.test.ts	4	3f9685da2ea6666b719d849c60647e52229cc07b	4cadc7fb8fff7b0a81b47ef7edef6a24780c2a82	+16/-4	b5f1960fd4d:merge: backmerge frozen upstream into continuation|2cf1c4dba1a:Merge upstream main into continuation assembly|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|97bbea60bca:merge: absorb upstream through b067 for continuation presentation|7abbbe17ef9:merge: absorb upstream 6543e6f into PR presentation assembly|55fb755bebb:merge: absorb frozen upstream for WO-1217|68358363287:Merge frozen upstream acf28495 into 1172 status-row assembly|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|0ff0add5e40:merge: absorb upstream through 025e6cee for #1172|c22ef4effa1:Merge upstream into #1184 final assembly candidate|228da670830:merge: absorb upstream lifecycle and cron ownership into assembly|f76f0e5983f:refactor(continuation): retire unrelated carries|a05d8a41a26:merge: absorb frozen upstream for #1172|c15743f18b6:temporary exact-tree LOC comparison|44d1d70bb66:Merge upstream/main into #1172 safe assembly|a9ea8e596e7:Backmerge upstream main into assembly after splay prune|394649fbcbb:Merge remote-tracking branch 'upstream/main' into scribe/20260704/assembly-upstream-drift-backmerge|f27e2483608:Merge upstream/main into assembly-continuation-followons|2e584ac4bea:merge: sync upstream/main (3d05da9a54) into drift-corrected tip; reconcile 6 conflicts|f05c7cb92d5:WIP dc2: merge upstream d89ab2c014 onto 077b261dd8 — agent-runner-execution.ts resolved (version-A, scout-confirmed); 5 files conflict-marked for prince byte-check|d118c435610:Merge remote-tracking branch 'upstream/main' into frond-scribe/20260611/drift-preview-990|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream	No current-upstream hunk exists: UPSTREAM:path equals OLD_MERGE_BASE:path at 3f9685da2ea6666b719d849c60647e52229cc07b. CANDIDATE preserves accepted SOURCE blob 4cadc7fb8fff7b0a81b47ef7edef6a24780c2a82; the accepted +16/-4 overlay from b5f1960fd4d:merge: backmerge frozen upstream into continuation|2cf1c4dba1a:Merge upstream main into continuation assembly|3f8d6503dde:Merge upstream main 530b33e4 into continuation assembly|97bbea60bca:merge: absorb upstream through b067 for continuation presentation|7abbbe17ef9:merge: absorb upstream 6543e6f into PR presentation assembly|55fb755bebb:merge: absorb frozen upstream for WO-1217|68358363287:Merge frozen upstream acf28495 into 1172 status-row assembly|2e155cf622e:merge: absorb upstream through 20eda for continuation assembly|0ff0add5e40:merge: absorb upstream through 025e6cee for #1172|c22ef4effa1:Merge upstream into #1184 final assembly candidate|228da670830:merge: absorb upstream lifecycle and cron ownership into assembly|f76f0e5983f:refactor(continuation): retire unrelated carries|a05d8a41a26:merge: absorb frozen upstream for #1172|c15743f18b6:temporary exact-tree LOC comparison|44d1d70bb66:Merge upstream/main into #1172 safe assembly|a9ea8e596e7:Backmerge upstream main into assembly after splay prune|394649fbcbb:Merge remote-tracking branch 'upstream/main' into scribe/20260704/assembly-upstream-drift-backmerge|f27e2483608:Merge upstream/main into assembly-continuation-followons|2e584ac4bea:merge: sync upstream/main (3d05da9a54) into drift-corrected tip; reconcile 6 conflicts|f05c7cb92d5:WIP dc2: merge upstream d89ab2c014 onto 077b261dd8 — agent-runner-execution.ts resolved (version-A, scout-confirmed); 5 files conflict-marked for prince byte-check|d118c435610:Merge remote-tracking branch 'upstream/main' into frond-scribe/20260611/drift-preview-990|8e04d27f1a5:feat(continuation): replay drift-cure candidate onto upstream supersedes the 4-line post-PR set candidate. No upstream restoration applies in this cure.
src/commands/agent/session.test.ts	1	4bfa348e96ccf50555e65a2e284a878bf404c384	0fd3c902253df95a908979228d9bc2609664fe98	+8/-8	a316a17ca0d:merge: absorb upstream/main drift and follow the session-path renames|7464b874e55:merge: absorb upstream/main drift	No current-upstream hunk exists: UPSTREAM:path equals OLD_MERGE_BASE:path at 4bfa348e96ccf50555e65a2e284a878bf404c384. CANDIDATE preserves accepted SOURCE blob 0fd3c902253df95a908979228d9bc2609664fe98; the accepted +8/-8 overlay from a316a17ca0d:merge: absorb upstream/main drift and follow the session-path renames|7464b874e55:merge: absorb upstream/main drift supersedes the 1-line post-PR set candidate. No upstream restoration applies in this cure.
src/commands/doctor-config-preflight.legacy-copy.test.ts	3	dcfe3a361358fe81fe322e315f584f278f9de0b1	fc7b8c60143805c596f681f535e73f61e110a01f	+3/-3	2cf1c4dba1a:Merge upstream main into continuation assembly	No current-upstream hunk exists: UPSTREAM:path equals OLD_MERGE_BASE:path at dcfe3a361358fe81fe322e315f584f278f9de0b1. CANDIDATE preserves accepted SOURCE blob fc7b8c60143805c596f681f535e73f61e110a01f; the accepted +3/-3 overlay from 2cf1c4dba1a:Merge upstream main into continuation assembly supersedes the 3-line post-PR set candidate. No upstream restoration applies in this cure.
